x,y,cluster
62.58824,29.80633,9
62.60153,29.78281,20
62.60155,29.78278,20
62.604,29.80341,9
62.60287,29.80374,9
62.60047,29.80241,9
62.59446,29.77698,20
62.60091,29.7601,45
62.6009,29.76145,45
62.58245,29.78134,51
62.59935,29.77096,20
62.59547,29.7683,20
62.59545,29.76826,20
62.60375,29.76895,20
62.61396,29.81311,54
62.61451,29.81459,47
62.6178,29.82925,24
62.61736,29.87068,60
62.61802,29.87338,60
62.61592,29.86512,60
62.61891,29.87093,60
62.59809,29.74448,3
62.59809,29.74448,3
62.59614,29.72629,52
62.59778,29.72422,1
62.60027,29.71918,2
61.12424,28.83951,69
61.12262,28.84452,69
62.57383,29.78065,51
62.6037,29.74366,12
62.59784,29.74096,3
62.59803,29.74004,3
62.59769,29.74162,3
62.59763,29.74263,3
62.58127,29.78028,51
62.15731,29.99143,4
62.15678,29.99202,4
62.15129,29.98528,4
62.58121,29.7807,51
62.58127,29.78031,51
62.58084,29.76552,5
62.58151,29.78095,51
62.58874,29.78892,51
62.58275,29.78265,51
62.15125,29.9855,4
62.1562,30.01243,4
62.58124,29.78075,51
62.61656,29.77593,26
62.61628,29.77551,26
62.58126,29.78062,51
62.59799,29.74511,3
62.58124,29.78054,51
62.59758,29.74388,3
62.59746,29.74267,3
62.58125,29.78075,51
62.5982,29.74468,3
62.60373,29.74371,12
62.60039,29.74331,3
62.59841,29.74476,3
62.58197,29.78136,51
62.59799,29.74443,3
62.59797,29.74439,3
62.58122,29.78034,51
62.59979,29.77076,20
62.58947,29.78954,51
62.58176,29.78197,51
61.12267,28.84465,69
61.12241,28.84533,69
61.12425,28.83948,69
61.12418,28.83982,69
62.58176,29.78164,51
62.58931,29.79024,51
62.59982,29.79471,9
62.61529,29.77681,26
62.62986,29.77599,43
62.58128,29.7805,51
62.59881,29.74574,1
62.59871,29.74503,3
62.61473,29.81248,54
62.61305,29.79982,9
62.58123,29.78062,51
62.58876,29.78893,51
62.58895,29.78881,51
62.58119,29.78057,51
62.59964,29.76349,45
62.60568,29.76996,20
62.59333,29.77889,20
62.5812,29.78051,51
62.58951,29.78958,51
62.58126,29.78067,51
62.58123,29.78077,51
62.58679,29.7774,5
62.5812,29.78046,51
62.5812,29.78046,51
62.58138,29.78073,51
62.58124,29.78057,51
62.57369,29.78011,51
62.57369,29.78011,51
62.57353,29.7806,51
62.58119,29.78083,51
62.59799,29.7444,3
62.60387,29.73922,17
62.60383,29.73923,17
62.59915,29.74216,3
62.59735,29.74356,3
62.5964,29.7484,3
62.58246,29.76382,5
62.58154,29.77635,51
62.59836,29.74592,1
62.58123,29.78113,51
62.17293,30.6094,4
62.17293,30.6094,4
62.58126,29.7809,51
62.59818,29.74434,3
62.59796,29.74482,3
62.5909,29.77372,5
62.60228,29.7678,20
62.59994,29.7662,20
62.58121,29.78068,51
62.58119,29.78066,51
62.58121,29.78072,51
62.58121,29.78072,51
62.58102,29.78062,51
62.58125,29.78071,51
62.59559,29.74352,3
62.59803,29.74443,3
62.5981,29.7445,3
62.58118,29.78014,51
62.59872,29.74527,1
62.43521,30.40538,33
62.43525,30.40535,33
62.43018,30.40945,33
62.5995,29.74605,1
62.59871,29.74537,1
62.69884,29.82113,64
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
61.21026,28.78869,69
62.59807,29.74414,3
62.59807,29.74422,3
62.59809,29.74418,3
61.53275,29.51663,69
61.50965,29.50418,69
62.76997,30.97401,61
62.59805,29.74413,3
62.59809,29.74415,3
62.59819,29.74386,3
62.59809,29.74414,3
62.59809,29.74414,3
62.57705,29.74331,3
62.59809,29.74415,3
62.60219,29.74266,3
62.60147,29.74725,1
62.59809,29.74414,3
62.63091,29.66114,63
62.63092,29.66114,63
62.60018,29.75443,6
62.61135,29.71973,27
62.61137,29.71976,27
61.1691,28.7698,69
61.1691,28.7698,69
61.1691,28.7698,69
61.1691,28.7698,69
61.1691,28.7698,69
61.1691,28.7698,69
61.1691,28.7698,69
61.1691,28.7698,69
61.1691,28.7698,69
61.1691,28.7698,69
61.20575,28.78081,69
61.20575,28.78081,69
61.20575,28.78081,69
62.59809,29.74448,3
62.59809,29.74448,3
62.60494,29.74967,1
62.60376,29.7501,1
62.58071,29.76483,5
62.60024,29.75413,6
62.60024,29.754,6
62.61451,29.74109,29
62.59809,29.74448,3
62.58053,29.76456,5
62.58587,29.78026,51
62.60444,29.7209,35
62.65927,29.6571,63
63.28645,28.02013,31
63.28655,28.02071,31
63.28668,28.01878,31
63.28772,28.0196,31
63.28812,28.01972,31
63.28968,28.0198,31
63.2894,28.01207,31
63.2893,28.01205,31
63.29052,28.01514,31
63.29067,28.01518,31
63.29076,28.01519,31
63.28907,28.01575,31
63.25916,28.04119,31
63.29029,28.03595,31
63.3134,28.04315,31
62.63575,29.66362,63
62.57458,29.77922,5
62.62042,29.84944,24
62.62042,29.84944,24
62.62059,29.84686,24
62.62615,29.85771,60
62.58056,29.76464,5
62.6025,29.75986,45
62.60252,29.75987,45
62.59809,29.74448,3
62.42032,30.31592,33
62.42327,30.31404,33
62.42012,30.30395,33
62.42291,30.31441,33
62.42035,30.31578,33
62.42335,30.31387,33
62.42339,30.31308,33
62.42337,30.31368,33
62.42083,30.30951,33
62.42079,30.30929,33
62.42623,30.40288,33
62.35558,30.10636,4
62.64225,29.8423,24
62.64347,29.83839,24
62.64413,29.83122,24
62.64456,29.82414,24
62.64419,29.81573,47
62.63433,29.86267,60
62.63198,29.86509,60
62.63146,29.86497,60
62.58051,29.76456,5
62.58038,29.76455,5
62.58053,29.7646,5
62.58052,29.76464,5
62.58064,29.76491,5
62.58064,29.76488,5
62.58063,29.76504,5
62.58051,29.76451,5
62.48579,27.77287,7
62.48585,27.77285,7
62.48582,27.77272,7
62.4976,27.77671,7
62.49682,27.77828,7
62.50174,27.79496,7
62.48882,27.77038,7
62.47892,27.81128,7
62.47752,27.81036,7
62.47472,27.81564,7
62.47339,27.8199,7
62.47273,27.82257,7
62.47695,27.81886,7
62.47457,27.81763,7
62.47633,27.8163,7
62.47628,27.8166,7
62.59783,29.74353,3
62.59809,29.74448,3
62.59809,29.74448,3
62.60024,29.75978,45
62.58073,29.76504,5
62.58045,29.76571,5
62.59568,29.76776,20
62.5958,29.76704,20
62.59647,29.76242,45
62.59643,29.76232,45
62.59657,29.76277,45
62.59911,29.76565,20
62.59072,29.73828,3
62.59121,29.73872,1
62.60477,29.75272,1
62.60211,29.78446,9
62.5955,29.79302,9
62.58801,29.80746,9
62.6679,29.78931,43
62.66727,29.79594,47
62.67766,29.8123,24
62.67764,29.81278,24
62.65899,29.81392,47
62.65892,29.81384,47
62.64376,29.81436,47
62.64026,29.80935,47
62.64008,29.80908,47
62.62685,29.79822,9
62.61785,29.7884,9
62.61671,29.78917,9
62.56762,29.80772,51
62.56751,29.80774,51
62.5676,29.80746,51
62.54378,29.83993,9
62.54252,29.84118,9
62.54366,29.84131,9
62.54379,29.84099,9
62.54202,29.84184,9
62.54198,29.84176,9
62.54794,29.81118,51
62.54788,29.81166,51
62.59175,29.73736,3
62.59171,29.74561,1
62.59209,29.74833,1
62.59301,29.75101,1
62.59407,29.7571,1
62.59526,29.76056,1
62.59667,29.7629,45
62.59711,29.76351,45
62.59739,29.76384,45
62.59751,29.76396,45
62.5985,29.77356,20
62.5853,29.76602,5
62.58687,29.74827,3
62.58761,29.7429,3
62.58474,29.73572,52
62.58422,29.73647,52
62.58377,29.73629,52
62.58256,29.73724,52
62.58189,29.73766,52
62.58153,29.73764,52
62.58054,29.73893,52
62.57954,29.73928,52
62.57945,29.73952,52
62.57798,29.73978,52
62.57798,29.73978,52
62.57762,29.73971,52
62.57771,29.73461,52
62.57772,29.73468,52
62.5784,29.73351,52
62.57977,29.73081,52
62.58152,29.72882,52
62.58309,29.72871,52
62.58399,29.73235,52
62.58427,29.73361,52
62.58487,29.73528,52
62.85824,29.97941,33
62.85808,29.97888,33
62.85808,29.97888,33
62.62702,29.6972,2
62.65931,29.65666,63
62.66027,29.65811,63
62.66025,29.65807,63
62.66024,29.65809,63
62.65967,29.65727,63
62.60255,29.74092,12
62.60092,29.76171,45
62.60093,29.76227,45
62.60094,29.76231,45
62.60091,29.76233,45
62.59785,29.74428,3
62.61848,29.74282,29
62.61836,29.74271,29
62.62414,29.74451,8
62.60035,29.75445,6
62.69832,29.79915,64
62.69829,29.79912,64
62.61607,29.85912,60
62.6161,29.85916,60
62.61603,29.86569,60
62.61812,29.8737,60
62.63905,29.86872,60
62.64512,29.81748,24
62.60701,29.77141,20
62.5405,29.41854,7
62.53014,29.38669,7
62.52839,29.38454,7
62.52837,29.38459,7
62.52842,29.38447,7
62.52702,29.38826,7
62.12494,28.81939,7
62.12496,28.82111,7
62.12456,28.82344,7
62.17068,28.95444,7
62.36871,28.97545,7
62.53558,29.40242,7
62.61477,29.71487,2
62.61475,29.71478,2
62.61431,29.71475,2
62.5994,29.75549,6
62.61441,29.7149,2
62.60071,29.7611,45
62.60017,29.75138,1
62.59859,29.74337,3
62.59841,29.74329,3
62.59931,29.74449,3
62.61001,29.82544,24
62.61802,29.87314,60
62.59809,29.74448,3
62.5951,29.73793,1
62.93419,30.11594,11
62.93569,30.11432,11
62.93579,30.11409,11
62.93562,30.11348,11
62.92308,30.11948,11
62.92314,30.11898,11
62.94182,30.11104,11
62.94182,30.11104,11
62.9418,30.11099,11
62.94182,30.11099,11
62.80187,30.11702,33
62.80164,30.11691,33
62.71478,29.85489,64
62.71484,29.85519,64
62.71489,29.85482,64
62.59898,29.76632,20
62.59897,29.76633,20
62.59891,29.76637,20
62.60082,29.76273,45
63.24703,29.2653,65
63.24727,29.26532,65
63.26916,29.24289,65
63.27655,29.31274,65
63.27753,29.31868,65
63.27812,29.32405,65
63.29693,29.38382,65
63.29664,29.38411,65
63.29661,29.3841,65
63.29732,29.38257,65
63.28862,29.47621,65
63.28643,29.48113,65
63.28633,29.48135,65
63.28656,29.48168,65
63.28647,29.48177,65
63.28665,29.48163,65
63.2996,29.39104,65
63.30019,29.3906,65
63.30023,29.3906,65
63.30019,29.39057,65
63.30021,29.39058,65
63.30023,29.39058,65
63.30023,29.39059,65
63.30022,29.39064,65
63.30018,29.39065,65
63.28858,29.46544,65
63.28759,29.4671,65
63.2784,29.32607,65
63.27834,29.32587,65
63.27809,29.32417,65
63.27751,29.3186,65
63.17666,29.43595,65
63.17659,29.43588,65
63.17678,29.43536,65
63.17697,29.43567,65
63.17795,29.43565,65
63.17675,29.43703,65
62.7651,29.84708,64
62.76441,29.8478,64
62.76273,29.82795,64
62.76243,29.8279,64
62.76253,29.82791,64
62.76265,29.82749,64
62.75102,29.83863,64
62.75117,29.83867,64
62.7517,29.83827,64
62.62337,29.73479,29
62.61609,29.95063,60
62.64234,29.84208,24
62.64193,29.84285,24
62.62605,29.82057,24
62.61701,29.81585,47
62.61606,29.95013,60
62.6158,29.94996,60
62.61621,29.95024,60
62.60264,29.79826,9
62.58066,29.76494,5
62.12456,28.82024,7
62.12507,28.8205,7
62.12446,28.82254,7
62.12478,28.82028,7
62.12468,28.82026,7
62.12474,28.82032,7
62.12476,28.82033,7
62.1248,28.82031,7
62.12474,28.82036,7
62.12475,28.82037,7
62.12469,28.82031,7
62.1247,28.82032,7
62.12467,28.82025,7
62.12472,28.8203,7
62.12473,28.82037,7
62.1249,28.81975,7
62.10711,28.87761,7
62.09088,28.92257,7
62.091,28.91992,7
62.14757,28.97447,7
62.14802,28.97397,7
61.86728,28.88476,69
61.8677,28.88307,69
61.86768,28.88296,69
61.86929,28.88264,69
61.86843,28.88538,69
61.86826,28.88579,69
61.86767,28.88496,69
61.86756,28.8844,69
61.86677,28.88624,69
61.86656,28.88683,69
62.08165,29.9464,4
62.14248,30.0441,4
62.17024,29.96129,4
62.04456,29.88992,4
62.04455,29.8899,4
62.04456,29.88994,4
62.04342,29.88651,4
62.0449,29.88953,4
62.04586,29.89825,4
62.04584,29.89828,4
62.14382,30.03179,4
62.20255,30.0874,4
62.20188,30.08816,4
62.20252,30.08762,4
62.59534,29.76943,20
62.70227,29.8683,64
62.70263,29.8674,64
62.70293,29.86725,64
62.70494,29.8801,64
62.7042,29.88448,64
62.60073,29.76205,45
62.60057,29.76191,45
62.61276,29.69524,2
62.60133,29.71998,2
62.60131,29.71993,2
62.59809,29.74448,3
62.59052,29.73787,3
62.59052,29.73792,3
62.55388,29.13851,7
62.54094,29.12361,7
62.51451,28.64311,7
62.51427,28.64148,7
62.51432,28.64169,7
62.51453,28.64345,7
62.51434,28.64533,7
62.31321,27.8824,7
62.31317,27.8833,7
62.31336,27.88307,7
62.31325,27.88105,7
62.31431,27.87711,7
62.28966,27.10175,37
62.63003,29.67974,19
62.63358,29.67847,19
62.6209,29.46961,63
62.62073,29.87013,60
62.61372,29.82371,28
62.61303,29.84951,24
62.60859,29.76608,26
62.61434,29.74032,29
62.60856,29.76599,26
62.61998,29.80878,47
62.62149,29.81578,47
62.62149,29.81583,47
62.63241,29.83879,24
62.63241,29.8388,24
62.63242,29.83874,24
62.6209,29.8709,60
62.62105,29.87141,60
62.27712,27.0459,37
62.27713,27.04594,37
62.27667,27.04723,37
62.27676,27.04766,37
62.27668,27.04766,37
62.27643,27.04647,37
62.27773,27.04628,37
62.31121,27.89076,7
62.31094,27.89003,7
62.63007,29.4081,7
62.63011,29.408,7
62.62996,29.40903,7
62.59056,29.73779,3
62.59053,29.73797,3
62.59628,29.74276,3
62.60681,29.71474,2
62.59889,29.77071,20
62.59913,29.77057,20
62.60727,29.80766,9
62.63969,29.82164,24
62.63969,29.82164,24
62.63976,29.82138,24
62.6031,29.7447,1
62.60632,29.71527,2
62.60634,29.7155,2
62.60634,29.71548,2
62.59975,29.76036,45
62.60009,29.76005,45
62.60058,29.76126,45
62.63084,29.96982,60
62.63075,29.96988,60
62.63081,29.96998,60
62.79932,28.50395,31
62.80023,28.50359,31
62.80015,28.50322,31
62.79946,28.50179,31
62.62928,29.65864,19
62.60082,29.7665,20
62.60088,29.77301,20
62.59809,29.74448,3
62.60035,29.75439,6
62.6005,29.75488,6
62.60034,29.75434,6
62.62919,29.66309,19
62.64509,29.54879,19
62.65949,29.65707,63
62.68011,29.6506,63
62.69778,29.65194,19
62.70125,29.64796,19
62.65968,29.65754,63
62.66032,29.65814,63
62.66026,29.65813,63
62.66013,29.65795,63
62.60371,29.74446,1
62.6002,29.75162,1
62.60067,29.76237,45
62.69325,29.75295,8
62.69318,29.75285,8
62.68762,29.73581,8
62.69481,29.73443,39
62.69545,29.73818,39
62.68988,29.73633,30
62.69728,29.74891,8
62.69607,29.7577,8
62.6961,29.75776,8
62.69603,29.75785,8
62.59809,29.74448,3
62.60109,29.76009,45
62.60153,29.76395,45
62.60152,29.7639,45
62.6271,29.54992,63
62.62746,29.54997,63
62.6169,29.55641,19
62.61684,29.55623,19
62.61678,29.55596,19
62.61321,29.54737,19
62.61356,29.54698,19
62.61097,29.54938,63
62.60489,29.58718,19
62.60516,29.74206,12
62.60517,29.74198,12
62.60136,29.76282,45
62.59118,29.76717,5
62.6591,29.65747,19
62.6589,29.66616,19
62.65805,29.67421,19
62.65914,29.67476,19
62.65835,29.67625,19
62.65868,29.67387,19
62.66099,29.63717,19
62.66896,29.65046,63
62.60117,30.0304,60
62.60121,30.03015,60
62.60398,30.03215,60
62.60007,29.75424,6
62.59805,29.74424,3
62.61826,29.70606,2
62.61942,29.69851,19
62.62144,29.69635,19
62.64064,29.69376,19
62.65968,29.64629,19
62.66518,29.63326,63
62.66801,29.65762,19
62.66902,29.65628,19
62.66607,29.63272,19
62.66695,29.63308,19
62.60028,29.75404,6
62.60117,29.74419,1
62.6012,29.7443,1
62.6012,29.74425,1
62.60091,29.74316,3
62.60131,29.74351,3
62.60087,29.7434,3
62.60122,29.74358,3
62.60122,29.74358,3
62.59075,29.97919,60
62.58349,29.99901,60
62.58316,29.99872,60
62.58313,29.99884,60
62.60015,29.75462,6
62.59809,29.74442,3
62.71974,29.81553,64
62.71942,29.81689,64
62.60026,29.75413,6
62.6002,29.75444,6
61.86737,28.8864,69
61.86736,28.88649,69
61.86747,28.88691,69
61.87017,28.88798,69
61.87055,28.8881,69
61.87009,28.8876,69
61.87065,28.87588,69
61.87729,28.73541,69
61.8729,28.72239,69
61.87278,28.72234,69
61.87288,28.72251,69
61.87291,28.72236,69
61.87303,28.72228,69
61.86792,28.87029,69
61.86904,28.88407,69
61.86846,28.88609,69
61.79993,29.32101,69
62.68961,29.79212,43
62.6026,29.74923,1
62.60245,29.74953,1
62.60308,29.74831,1
62.60342,29.74697,1
62.60243,29.74826,1
62.60067,29.74674,1
62.59935,29.74552,1
62.59883,29.74499,3
62.59809,29.74448,3
62.62797,29.80791,47
62.62781,29.80825,47
62.62815,29.80783,47
62.62771,29.80812,47
62.62791,29.80803,47
62.62778,29.80776,47
62.62788,29.8075,47
62.62776,29.80799,47
62.58064,29.76488,5
62.58067,29.76474,5
62.62819,29.8071,47
62.59809,29.74448,3
62.62832,29.80731,47
62.63163,29.68243,19
62.62771,29.57392,19
62.64305,29.55293,19
62.61277,29.70331,2
62.30074,27.16171,37
62.30125,27.16082,37
62.30083,27.15921,37
62.30085,27.15927,37
62.29992,27.16012,37
62.3022,27.15331,37
62.30245,27.16067,37
62.30267,27.15819,37
62.30125,27.16613,37
62.30138,27.16608,37
62.59992,29.75468,6
62.60756,29.76898,20
62.61273,29.72779,35
62.66026,29.65406,19
62.65931,29.65704,63
62.66026,29.65821,63
62.61566,29.71682,2
62.62887,29.66714,19
62.63063,29.66327,19
62.63093,29.66143,63
62.63148,29.66026,63
62.63417,29.66266,63
62.63365,29.66771,19
62.61604,29.6881,19
62.61343,29.69626,2
62.61292,29.69781,2
62.61296,29.69846,2
62.61291,29.70094,2
62.61286,29.70292,2
62.61272,29.70408,2
62.61245,29.70646,2
62.61475,29.72221,35
62.61165,29.71869,2
62.61053,29.72015,35
62.60281,29.72112,2
62.5982,29.71953,2
62.59912,29.72644,1
62.59628,29.73102,3
62.59636,29.73253,3
62.59629,29.73529,1
62.59618,29.73565,1
62.59576,29.7371,1
62.59545,29.73911,22
62.59519,29.74002,15
62.59853,29.75187,6
62.60029,29.75397,6
62.60029,29.7539,6
62.60026,29.75402,6
62.59809,29.74448,3
62.60298,29.74347,12
62.60284,29.74291,3
62.60284,29.74334,3
62.60288,29.74351,3
62.60312,29.74276,12
62.60303,29.74304,12
62.60273,29.74269,3
62.60264,29.7427,3
62.60333,29.74368,12
62.60358,29.74257,12
62.60273,29.74336,3
62.6026,29.74238,3
62.60285,29.74229,12
62.6029,29.74329,3
62.60248,29.74291,3
62.60253,29.7429,3
62.60252,29.74235,3
62.60271,29.74326,3
62.60261,29.74271,3
62.60316,29.74288,12
62.60316,29.74288,12
62.60297,29.7441,1
62.60028,29.75416,6
62.59809,29.74448,3
62.60213,29.75861,6
62.60121,29.7431,3
62.60029,29.75386,6
62.60033,29.75392,6
62.59883,29.7258,1
62.59244,29.75043,1
62.60002,29.75382,6
62.6004,29.74309,3
62.60006,29.7539,6
62.6013,29.74299,3
62.60121,29.7431,3
62.59205,29.7454,1
62.59995,29.75437,6
62.59998,29.75424,6
62.60018,29.75387,6
62.59993,29.75459,6
62.60022,29.75406,6
62.6007,29.75389,6
62.65895,29.65259,19
62.66028,29.65399,19
62.30132,27.16596,37
62.30132,27.16596,37
62.628,29.57934,63
62.63252,29.68185,19
62.61681,29.68748,19
62.59994,29.7539,6
62.58086,29.76514,5
62.59798,29.7445,3
62.62832,29.80731,47
62.62793,29.80825,47
62.68965,29.79215,43
62.6896,29.79212,43
61.86136,28.72743,69
61.8726,28.72267,69
62.71941,29.81662,64
62.71936,29.81644,64
62.71973,29.81552,64
62.59809,29.7443,3
62.61313,29.70017,2
62.62108,29.4684,63
62.621,29.46958,63
62.62085,29.46955,63
62.62094,29.46943,63
62.598,29.74423,3
62.60041,29.75414,6
62.60757,29.98261,60
62.60489,29.98206,60
62.60052,29.75424,6
62.60088,29.74332,3
62.6012,29.7443,1
62.61452,29.72387,35
62.66694,29.63307,19
62.66513,29.63275,19
62.6651,29.63242,19
62.66527,29.63268,19
62.59792,29.74423,3
62.60144,29.76379,45
62.76797,29.85286,64
62.7677,29.85307,64
62.76786,29.8532,64
62.76789,29.85265,64
62.60059,29.75461,6
62.60015,29.75409,6
62.60062,29.7539,6
62.61748,29.96769,60
62.60128,30.02978,60
62.60126,30.0298,60
62.59988,29.75374,6
62.65935,29.65654,63
62.65906,29.6576,19
62.65889,29.65688,63
62.59992,29.75386,6
62.60025,29.75424,6
62.60006,29.75343,6
62.61427,29.74083,29
62.6,29.754,6
62.60383,29.73707,1
62.60484,29.58732,19
62.69633,29.75941,8
62.69596,29.75786,8
62.69628,29.75937,8
62.59798,29.74456,3
62.60011,29.75227,1
62.60304,29.74418,1
62.65922,29.65708,63
62.70122,29.64794,19
62.69863,29.64937,19
62.65929,29.65699,63
62.60027,29.75392,6
62.6004,29.75444,6
62.60065,29.75416,6
62.60001,29.75472,6
62.60041,29.75394,6
62.59975,29.75371,6
62.61183,29.7798,43
62.60024,29.75467,6
62.57724,29.77424,5
62.60035,29.75437,6
62.59148,29.85441,28
62.59654,29.79451,9
62.63091,29.96924,60
62.62989,29.96962,60
62.60023,29.75398,6
62.60023,29.75398,6
62.60043,29.75419,6
62.60043,29.75419,6
62.60049,29.75454,6
62.60029,29.75415,6
62.60792,29.8069,9
62.60792,29.8069,9
62.613,29.69432,2
62.60039,29.75944,45
62.61625,29.95089,60
62.61661,29.95198,60
62.59785,29.74452,3
62.59785,29.74452,3
62.62343,29.74902,8
62.6195,29.75179,8
62.59629,29.73149,3
62.59525,29.73553,1
62.59107,29.741,1
62.59936,29.75527,6
62.59997,29.7538,6
62.61507,29.71498,2
62.6145,29.71493,2
62.60309,29.74144,12
62.61472,29.715,2
62.60014,29.75352,6
62.12633,28.83473,7
62.1246,28.82605,7
62.52657,29.38862,7
62.60474,29.52984,63
62.61697,29.86055,60
62.61294,29.85032,24
62.69841,29.79929,64
62.69874,29.79961,64
62.60077,29.74915,1
62.6003,29.75419,6
62.60034,29.7546,6
62.6242,29.7446,8
62.60021,29.75342,6
62.59986,29.75426,6
62.59785,29.74428,3
62.60066,29.75792,6
62.6009,29.76233,45
62.599,29.74528,1
62.60034,29.75386,6
62.60291,29.74109,12
62.65955,29.65742,63
62.59796,29.74438,3
62.59343,29.76763,5
62.57781,29.73436,52
62.57756,29.73739,52
62.59761,29.74411,3
62.58668,30.35961,33
62.58754,30.37054,33
62.58718,30.35972,33
62.58647,30.36037,33
62.47608,27.81678,7
62.47931,27.81091,7
62.14262,30.04362,4
62.16343,30.06294,4
62.52111,29.88176,60
62.52111,29.88176,60
62.63072,29.86473,60
62.59489,29.77641,20
62.65909,29.65741,19
62.66614,29.64538,19
62.67238,29.64602,19
62.65832,29.676,19
62.65712,29.67269,19
62.65696,29.67236,19
62.65834,29.65797,19
62.65835,29.65798,19
62.36207,30.18455,4
62.38365,30.28106,4
62.42337,30.31302,33
62.4269,30.28368,33
62.41991,30.29213,4
62.4234,30.31307,33
62.60066,29.74123,3
62.60037,29.7417,3
62.59961,29.83299,24
62.59678,29.79074,9
62.61304,30.01369,60
62.61582,30.01558,60
62.61472,30.00601,60
62.61246,30.00407,60
62.60819,30.00332,60
62.61026,30.01533,60
62.60476,30.03656,60
62.61284,30.02678,60
62.61198,30.01947,60
62.61336,30.01344,60
62.60004,29.75416,6
62.59248,29.78058,20
62.65394,29.6017,19
62.64816,29.5876,19
62.62102,29.83916,24
62.60071,29.75403,6
62.44052,29.9755,4
62.44039,29.97556,4
62.59919,29.75708,6
62.59698,29.79085,9
62.6133,29.78716,9
62.61319,29.78703,9
62.61287,29.69551,2
62.61292,29.69554,2
62.5999,29.75436,6
62.60102,29.71837,2
62.605,29.72106,35
62.60786,29.77529,20
62.60781,29.77563,20
62.60044,29.78992,9
62.59204,29.803,9
62.57498,29.81299,9
62.57317,29.80326,51
62.60008,29.75427,6
62.60008,29.75311,6
62.60045,29.75377,6
62.60268,29.79994,9
62.60004,29.75401,6
62.61236,29.72737,35
62.61333,29.72699,35
62.5967,29.79193,9
62.5967,29.79193,9
62.60283,29.78412,9
62.6,29.75385,6
62.59694,29.7661,20
62.59994,29.75389,6
62.62619,29.85749,60
62.62615,29.85772,60
62.60478,29.72158,35
62.63593,29.66506,19
62.63596,29.66483,19
62.59992,29.75399,6
62.62076,29.84669,24
62.62225,29.85059,24
62.59958,29.78489,9
62.59524,29.77836,20
62.62047,29.8494,24
62.62031,29.84929,24
62.60042,29.81012,9
62.59959,29.75491,6
62.61349,29.52239,19
62.61345,29.52478,19
62.57795,29.76556,5
62.59587,29.78,20
62.63576,29.66363,63
62.63576,29.6637,63
63.31315,28.04292,31
63.29032,28.03592,31
63.25912,28.04111,31
63.25033,28.04507,31
63.28994,28.02638,31
63.29074,28.015,31
63.28821,28.01975,31
63.28821,28.01975,31
63.2887,28.03069,31
63.28648,28.02013,31
62.63253,29.66052,63
62.59997,29.75378,6
62.61049,29.74502,36
62.96116,27.6941,31
62.90416,27.68445,31
62.89157,27.63177,31
62.61541,29.69017,19
62.60919,29.72076,35
62.60252,29.72491,35
62.59978,29.73516,1
62.59659,29.74722,3
62.59548,29.74999,34
62.6,29.73208,3
62.60007,29.75394,6
62.60444,29.7209,35
62.59972,29.75386,6
62.58866,29.79328,51
62.58588,29.78031,51
62.60176,29.80261,9
62.60171,29.80275,9
62.59005,29.78506,51
62.58142,29.79741,9
62.60014,29.75382,6
62.60056,29.7544,6
62.60017,29.75215,1
62.5983,29.75177,6
62.58861,29.81511,9
62.5817,29.82348,9
62.5844,29.81977,9
62.58899,29.81292,9
62.6034,29.74482,1
62.59978,29.75399,6
61.20791,28.783,69
61.16934,28.77008,69
62.61018,29.80665,9
62.60013,29.75402,6
62.60017,29.75398,6
62.60017,29.75398,6
62.60026,29.75376,6
62.60026,29.75376,6
62.60011,29.75421,6
62.59093,29.79124,9
62.63902,29.8745,60
62.63682,29.88533,60
62.63422,29.88277,60
62.63427,29.88139,60
62.64047,29.874,60
62.64027,29.87572,60
62.59058,29.80565,9
62.59999,29.75391,6
62.70147,29.78215,64
62.70137,29.78216,64
62.55919,30.01245,60
62.55888,30.012,60
62.55173,30.01049,60
62.55922,30.01247,60
62.64892,29.55742,19
62.6489,29.55761,19
62.63629,29.59816,19
62.63629,29.59816,19
62.69789,29.58368,63
62.69733,29.58313,63
62.59996,29.75368,6
62.59998,29.75394,6
62.67559,29.80532,24
62.68013,29.79634,47
62.67593,29.80497,24
62.67593,29.80525,24
62.64696,29.81851,24
62.64753,29.82129,24
62.6978,29.92119,64
62.64285,30.10249,33
62.60722,29.97705,60
62.60027,29.9149,60
62.60037,29.87344,60
62.59958,29.75256,1
62.61342,30.01331,60
62.61312,30.01235,60
62.60045,29.75422,6
62.6006,29.75384,6
62.69855,29.82135,64
62.71011,29.81649,64
62.70573,29.82748,64
62.70483,29.82986,64
62.70038,29.82291,64
62.69873,29.82101,64
62.02123,30.01965,4
62.02166,30.01892,4
62.02094,30.02139,4
62.61704,29.75921,8
62.59166,29.73724,3
62.59806,29.74436,3
62.60012,29.75403,6
62.60055,29.75396,6
62.65924,29.65571,63
62.6593,29.65563,63
62.63467,29.88859,60
62.63198,29.83939,24
62.632,29.8391,24
62.6035,29.7585,46
62.60071,29.74077,3
62.59509,29.73759,1
62.31178,29.58624,4
62.30852,29.58828,4
62.59983,29.75387,6
62.61436,29.7385,29
62.60042,29.75234,1
62.63622,29.6645,63
62.63585,29.66412,63
62.63167,29.68238,19
62.59969,29.72081,2
62.60021,29.75422,6
62.58085,29.76523,5
62.5962,29.74891,10
62.60136,29.75406,6
